x,y
"전,오휘꺼,바궈,알코올,느김이,첨",디자인
케이스,디자인
"향,넘,샘플",향기
"색상,진,플럼,색깔",색상
"마트,손등,테스트,해,좋으네요,습관,백화점,수입,화장품,국산,용량,샘플,스킨,다음,로션,안,요,세럼,계절",용량
"가격,득템",가격
"색상,발색력,배송,가격,넘,상품",색상
"팩트,향,느낌,피뷰",향기
"비오템,하다가,비오템,인터파크,거같기,배송,수분,크림,트러블,여름,냄새",향기
"색,가루,커버력,유분기,없에는데,커버력,팩트,맘",색상
"용량,사은품",용량
"제품,키스미,아이브로우,색상,질감,때,눈썹,금방,색상,키스미",감촉
"상품,배송,마음,매장,상품,향",향기
색이,색상
"발림성,제품",감촉
"눈,화장,눈,힘,픽싱이지,색",색상
"색,가루,입자,날림,현상",색상
"백화점,테스트,해,넘,조아,팩트,유혹,진짜,인위적,가부끼,조아,가격",감촉
"샘플,양",용량
"회사,제품,여름",디자인
컬러,색상
색상,디자인
"용량,완전",용량
"쿠폰,제품,마켓,안드로이드,앱,작성",가격
"아들,딸,가격",가격
"생각,양,전",용량
"제품,용량,이전",용량
"상품평,현대,백화점,매장,고민,끝,가격,비싸니깐요,기대,커서",가격
"토너,지성,해서,평,상품,거,스킨푸드,세일,브랜드,이번,롯데,닷컴,할인,쿠폰,스킨푸드,세일",가격
"기획,세트,양이,제형,영양감,건조,안색,덕,민낯,정도,효과,본뒤,관리,차원,에센스,대신",용량
"요새,펄감,씅에,요아이,정말,색,제품,색,골드,브라운,골드,새도우,펄,넘,가루,타입,날림",색상
"효과,없지,피부,쫙스며드,예전,수분,크림,겉돌아서,제품,다행,거",감촉
재구매,감촉
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,사용,후기,제품,매장,가격,옥션,안드로이드,앱,작성",가격
"꼴찌인듯,색,블랙,조아,간지템임",색상
"로션,오프라인,가격,온라인,마음,구매,연휴,배송,걸렸지,어제,저녁,지금,가격,가품인가,상품,조회,단골",가격
"색,좋쿠욤,진짜,커버력",색상
"윤결,에센스,에센스,라인,중,최고,발림성",감촉
"샘플,겨울,요,아이,비타,레이져,배송,가격,샘플,겨울,요,아이,비타,레이져",가격
"립밤,베네피트,색,이름,생각,차차밤,색,맘,가격,담",가격
"향,배송",향기
색상,색상
"케이스,귀엽구,양,부분,뷰러,귀엽구,처음,처음,때,눈,전체,뷰러",감촉
"용량,가격,저렵,한데,효과,백탁,현상,꾸덕하지,피부,자극,다음날,뽀송해료",용량
"향도,발림성,크림,바르,기도,고체,파운데이션,마켓,안드로이드,앱,작성",향기
벽돌색,색상
"이전,타사,제품,일단,스킬이,연습,중,정도,눈가,유분,편,아이라이너,펜슬",감촉
"색깔,펄,블링,눈,연출",색상
색,색상
"매직펜,눈밑,팔자,주름,부위,한톤,발림성,백,요거,틴트,다,입생로랑,매장,좋겠",감촉
"처음,케이스,층,디자인",디자인
"향,느낌,케이스,가을,컬러,배송,가격,다음,색깔",향기
"제품,참,색상,발림,입술,보호",색상
"소량,전체,발림",감촉
"이니스프리,핸드,크림,복숭아,유채,장미,등등,용량,것같인서,품질,마켓,안드로이드,앱,작성",용량
"용량,유리",용량
"목욜,밤,오늘,샘플,맘,본품,샘플,양,스포이드,식,생각",용량
"래셔니,스타,래셔니,티,평소,때,마스카라,제조,일자,마켓,안드로이드,앱,작성",가격
"욕실,후,피부,가격,쟁겨,앞,예정",가격
"헤라,제품,시작,미백,효과,더있,트러블,저자극,용량,스킨,펌핑,타입,옥션,안드로이드,앱,작성",용량
"예전,사고,싶엇는데,품절,한참,색상,맘",디자인
"제조,제조,일자,오잉",가격
"향,친구,개인적,파이리,토게피",향기
"어머니,추석,선물,헤라,아쿠아,볼릭,세트,포장,배송,사실,가격,쎄,값어치,여부,미지수",가격
"향기,레몬향",향기
"배송,제품,다음,가격,잘산거,배송,마켓,안드로이드,앱,작성",가격
"바비,브라운,베네피트,펄,느낌,눈물,효과,위,제품,촉감,생크림,발리,내,곳,표현,눈물,효과,베이스,넘",감촉
"블루,로션",색상
"가격,평소,때,산것,배송,편,만,성능,크림,발라,속,쓰고,느낌",가격
,디자인
"쿠폰,쿠폰,쿠폰,마켓,안드로이드,앱,작성",가격
"백화점,샘플,아침,쌍꺼풀,정도,일쑤,화장품,가격,매리트,자신감,화장품,에센스",가격
"좋당,맘,맘에",디자인
"록시땅,제품,이번,매장,추천,진짜,영양,느낌,화장,피부,광,가격",가격
"커버력,양,조절,때",용량
색,색상
"투쿨,포,스쿨,하명,아트,바이,로댕,셰딩이,용량",용량
"배송,무지,완전,구성품,놀람,건성,피부,바,초고보습,_,엄마,주위,사람,마몽드,양,최고",용량
"과대,포장",디자인
"색감,제품,기분",색상
"가격착,제품",가격
냄새,향기
"아이라,점막,때,그리실분,추천,전체,검정,넘,이것,끝,검정",색상
향도,향기
"색상,맘,데일리,용량,파세",색상
"커버력,정말,배송도,다만,양이,다쓰면또",용량
"제품,용량,약간,피부톤,완전",용량
칼라,디자인
"요,색깔,때",색상
발림성,감촉
"부드러,원서,피부,자극",감촉
좋으네요,감촉
"수분,유지,굿",감촉
"완전,대용량,화장,때,오렌지,피치",색상
"용량,마음",용량
"리뷰,손등,색상,괜챦네요",색상
"피부,에센스,오일,발림",감촉
"제품,톤보정,발림,맘",감촉
"용량,타입,제품",감촉
"바디,로션,양,향,보습력,양,가격,정도,양,말",용량
"토마토,향,계속,편,만원,무료,배송",향기
"소량,얼굴,펴,쿠션,예여,크림,아이오페,쿠션,마무리,화장,아이템,구매,의사,제품,소량,사용,경우,양,불만,일수,제품,실물,보고,구매",용량
"색상,화면,사용,전,크리니크,제품,피부,괜챤겟죠,색상,화면",색상
"배송,인터넷,제일,저렴,무료,배송,매장",가격
색상,색상
"빌리프,가격대비,용량,품질",용량
"컬링,눈,앞,머리,쪽,속눈썹,올리브,영,가격,좋슴당",가격
"용량,좀작은듯,향은",용량
향,향기
"가격,샘플,한두개,기분,어머님,샘플",가격
"향,짱,만적이에영",향기
"가격,배,송도",가격
,감촉
색깔,색상
"원한,느낌,닦토,담,로션,세트,구성,으러",디자인
"색상,환상적,기존,마스카라,위,색상",색상
"용량,자연색",용량
"블라인드,테스트,평가,품질,가격,배송,마음",가격
"겨울,제기,악건성,피부,유분감,느낌,겨울",감촉
"실제,샘플",디자인
"때,기초,리퀴드,타입,파운데이션,중",감촉
"립스틱,집,핑크,립스틱,이틀,배송,날,사람,운,평,발색,케이스,용량",용량
"발색력,대박임돠,배송,가격,가격대비,사러올께용,사업",가격
"가격,대의,타사,에센스,화장품,크림,냄새,전형적,화장품,냄새,향,제품,성능",향기
"산거,어머니,피부톤,으,편",가격
양,용량
흡수,감촉
"발림성,휴대,하면,보이,네요,재구매,의사,디자인,심플",디자인
가격,가격
"여름,내내,피부,편,부담,오일,성분,피부,향기,클렌져,샘플,기분",향기
"루스,파우더,제품,이번,처음,케이스,맘,제품,이번",디자인
"색깔,추천,발색",디자인
용량,용량
"처음,향,향,기억",향기
"생각,사이즈,종이,케이스,향,맘,입자,색",향기
"핑크,사용감,굿",감촉
"번째,강추",디자인
"색,생각,눈",색상
"유해,성분,사촌,동생,디자인,발색,생각",디자인
"색상,맘",색상
"크림,진짜,에센스",감촉
"요커버감,아쉬움",감촉
"지속,이용중,향기",향기
"품절,햇는데,가격",가격
"밑고,루나,컨실러,신상,컨실러,냄새,티트리,향,재구매,의사,굿굿굿",향기
쿠폰,가격
"지금,스킨,제품,중,가격,사은품",가격
"제품,가격,구성",가격
"피부,비토,아쿠아,스킨,배송",가격
"피부,화장품,디자인,맘,쓸데",디자인
이때,감촉
"벨벳립,색상,삐아,가성비",디자인
"완전,향도진,맘",감촉
가격,가격
"가격,배송진행,안내,연락없,물건,문자,뻔",가격
"색,맘",색상
"가격,넘,요즘,계절,피부,보습,영양,아이템인",가격
"수연,진,크림,수연,크림,수연,크림,여름,수연,진,크림,여름,이후",감촉
"용량,가격",용량
"입자,단점,분,후기,컴팩트,케이스,고정,의문,투명,양면,테이프,사서",감촉
"제품,백화점,넘",가격
,디자인
"시중,산거,배,송도,재구매",가격
"인생템,향",향기
"섀도우,컬러,진짜,짱짱,데일리,진짜,뻐요",디자인
"립밤,색상,뻐요",색상
"배송,가격,마스크팩",가격
"집,주변,대형,마트,스킨푸드,일간,가격,제품,회사,브랜드,차이,가격,제품,스킨푸드,제품,대박,옥션,안드로이드,앱,작성",가격
"포장,완전,색,살",색상
"세일,기간,가격,구매,배송,에센스,마음,뚜껑,부분,문제,정도",감촉
제품,감촉
"제조,일자,작년,팁,검정색,색소,색상,검정줄,제품,자체",디자인
"펄,느낌,물광,싫어하,분,양,조절",용량
"금펄,핑크,섀도우,펄,사길",디자인
"정도,정말,효과,스포이드,사용,조금,불편,정품,용량,도,배송",용량
"색상,진짜",색상
"색,마음",색상
"상큼항,향,인위적,수분,크림,숨,워터,라인,향,나네요,엘지",감촉
"배송,산것",가격
"디올,스노우,화이트,이것,디올,생각,바비,브라운,디올꺼,개,강편,좋,느낌",색상
"배송,마음,한율쌀,진액,크림,구매후,사용감",감촉
,디자인
"제품,색",디자인
"색상,마음",색상
"질,가격",가격
"제품,대용량,향,건성",향기
"용량,대비,구성,한번,사면,매일,정도,브러쉬,가격대비",용량
"색감,감",색상
"생각,용량",용량
"화면,볼땐,케이스,색감,리필,구성,실제,블랙,느낌,커버,쿠션",색상
"디자인,거,생각,색깔",색상
"가격,포장,상태,샘플,듬,뿍",디자인
"오늘,커버력,발림성,상품",감촉
"발림성,뭉치치,프라이머,기능,성분",감촉
"양,편,피부,타입,구애,부담,유효,기간,배송,편",용량
"선물,포장,맘",디자인
"디자인,색,맘,발림성",디자인
"나스,아이라이너,펜슬,색감,펄감,인지,눈,매력적,발림,처음,앞,느낌,갈색,비아,아피아",색상
"생각,용량이,커서",용량
"호도,도독,바르묜,정말,평소,추룰",색상
"배송,미백,효과,세개,구매",가격
"배송,맘,피부,커버,외관",디자인
"샘플,저녁,아침,때,피부,느낌,아침,저녁,얼굴,샘플,정품,값어치",감촉
"양,감,았어용",용량
"집사람,얼굴,에센스,인터넷,부탁,제품,태평양,워터폴,세럼,배달,가격,제품,감사,칭찬,마음,마음속",가격
"샘플두,넘,효과,가격",가격
"배송,제품,가격,크림,로션,용도,하루,끝",가격
"색상,발림성,굿",색상
"신경,때,얼굴,트러블,난리,적응,건,향,에센스,에센스,향때문,스킨,배송,주말,정도",향기
"체리향,향,발색,구매,핸는",디자인
"가격,저렴,성분",가격
"지성,효과,기대,지성,피부,인분,유뷴없,피부,향,양,부담",용량
"가격,완전",가격
"해외,배송,생각,전화,판매,자분,기분,용량,완전,물,클렌징,기능",용량
"파운데이션,퍼프,양,다음,구매,제품",용량
"배송,스킨,리,파이너,향",향기
색감,색상
"양도,화이트닝,최고",용량
"촉촉함,향,보습력,제품",향기
향,향기
열씨미,가격
"가격,쎄",가격
양,용량
"핑크,이번,오렌지",색상
"넘,시중,산거,시중,산거,배송,사세,마켓,안드로이드,앱,작성",가격
"제품,미국,디어,존,느낌,건성,지성,분,싫어하,실수,향,오이,비누,향,그렇쿠요,생각,양,좋아욤",용량
"베네피트,하이라이터,만족쿠,브러쉬,별로지,크기,작,쵝오",디자인
"얼굴,불,생각,향,느낌,배송,빠르거요",향기
"록시땅,시어,버터,말,지인,용량,박스,포장,마음",용량
"재구매,의사,리필,포함,이구요,흡수,커버력",감촉
"선크림,사은품,얼굴,화사해지는게,얼굴,빛,적립금,구성품,세트,놨는데,전화",가격
"연고,얼굴,양,재구매,확실시",용량
"잇츠스킨,라이프,컬러,아이",디자인
"오오,옹패코짱,디자인,넘,맘",디자인
"겉모양,필름,제거,때,별루",디자인
"주황색,선물,색상,아쉬움,후,촉촉함,뚜껑,디자인,립스틱,제품",디자인
"배송,편,공홈,제품,가격,제조,일자,최근,효과",가격
"어머니,매장,사서,하셧어요,다음번,겟어요,그때,저혐",가격
"지복합성,트러블,피부,최고,쭈,욱,제품,수분,크림,최고",감촉
"발림,백탁,피부,제품,자체,배송,요새,피부,지성,차단제,얼굴,기름,지듯,중건성,피부,생각",감촉
향,향기
색깔,색상
"자극,좋,겠어욤",감촉
향기,향기
"허브향,향,양,생각,느낌,재구매",용량
"용량,넘작은듯,수분감,하나",용량
양,용량
색상,색상
"가격,마음,든답니당",가격
가격,가격
"여성,여성,디자인,팩트,피부",디자인
"기대,피부,각질,제거,이상,용량,배송,커버력,사은품,프라이머,가격대비,용량,듯,전",용량
"디자인,구성,마음,주변,이야기,예전,생각,속눈썹,연장,후에,관리",디자인
"용량,편,향,성준,로션",용량
"딸,피부,향",향기
"가격,품질",가격
"양,넘,피지,오겔,제품,비상약,때,신제품,양,넘",용량
양,용량
"민감성,피부,뾰루지,커버력,색상,마음,샘플",색상
"피부,건성,없",감촉
"빨강,다홍,사이,색,가격대비,용량,발색,핑크,색,주황,색,주황색,빨강,다홍,사이,색,구매했",용량
"배송,크기,기름기,사진,파일,용량",용량
"피부,나이트,크림,얼굴,열,모공,비오템,아쿠아,수르스,수분,크림,유수분,밸런스,저녁,유분,유분,조절,수분,조절,향,순합니닷",향기
"향도,맘에,만족",향기
"후기,해서,정도,예상,햇는데,옆,텀블러,작음,바나나,향도,발림성,상품,맘에",향기
"상품,트러블,제품,가격,면,용량",용량
"눈,자극,언능언능,브러시,가루,팬더,고초,가격,안됨요",감촉
"삿던것중,최고,향도,적극",향기
"배송,가격,만족",가격
"디자인,색상",디자인
"효리,광고,라,싶어구요,효리씨,여자,팬,활동,하,모습,이제,제품",디자인
"닥터,자르트,완전,커버력,양,미백,기능,겨울,철,유뷴이,수분,크림",용량
"매장,처음,워칭아워,비바셔스,색,다르,색상,색상,마으,추가,스티즈랑,워너비,발색,감,편,완전,마음",색상
"쿠폰,즉시,적립,할인,가격,용량,짱",용량
"트러블,홍조,피부,이제품,이제,쌩얼,정도,피부,늘쓰던거,가격,정품,병행,수입,정품",가격
