x,y
"좋다,듣다,사용하다,저렴하다,되다,좋다,많다,같다,밝다,다르다,비슷하다,같다,함야되다,화사하다,좋다",가격
"구입하다,쓰다,좋다,같다,세일하다,구입하다,저렴하다,사다",가격
"쓰다,발리다,쓰다,어둡다,같다,팩트하다,트윈케익하다,다르다,저렴하다,완벽하다",색상
"바르다,좋다,촉촉하다,좋다",감촉
"쓰다,쓰다,나다,나쁘다,묻다,깔끔하다,들다,구입하다,샘플받다,좋다",디자인
"하다,좋다,저렴하다,촉촉하다,좋다,바르다",감촉
"만족스럽다,유명하다,특별하다,구매하다",가격
"예쁘다,하다,받다,주다,있다,편리하다,예쁘다",디자인
"은은하다,좋다,많다,구매하다",용량
"쓰다,쓰다,하다,주문하다,좋다,같다,이상하다",향기
"진하다,아니다,또렷하다,잘되다,좋다",향기
"하다,같다,구입하다,받다,챙기다,좋다,열다,들다,좋다,좋다,좋다,줄어들다,쓰다,모르다,믿다",향기
"이쁘다,들다,바르다,좋다,괜찮다,일다",디자인
"들다,파래지다,어둡다,많다,고민하다,선택하다,적다,쓰다,밝다",용량
"기대다,하다,구입하다,좋다,많다,저렴하다,하다,있다,모르다,바르다,하다,같다",용량
"쓰다,좋다",감촉
"답답하다,가볍다,발리다,들다,받다,많다,다르다,푸짐하다,좋다,같다",용량
"오르다,같다,구매하다,비싸다",가격
"이상하다,상하다,하다,상하다,알다,이렇다,쓰다,따갑다,있다,괜찮다,다르다,쓰다,없다",향기
"싸다,사다,쓰다,좋다,같다",가격
"저렴하다,사다",가격
"쓰다,아니다,없다,알다,같다,좋다,괜찮다,저렴하다,사다",향기
"다르다,쓰다,쓰다,주문하다,적다,깜놀하다",용량
"저렴하다,좋다,같다",가격
"저렴하다,구매하다,번창하다,저렴하다,구매하다,번창하다,저렴하다,구매하다,번창하다,저렴하다,구매하다,번창하다",가격
"쓰다,들다,같다,들다",디자인
"하다,아깝다,같다,바르다,생기다,거치다,촉촉하다,유연하다,하다,같다,좋다,고급스럽다",향기
"쓰다,두껍다,답답하다,얇다,바르다,쓰다,하다,고민하다,구매하다,많다,곱다,덧바르다,화사하다,좋다,좋아하다",용량
"쫀쫀하다,순하다,드라마틱하다,진정되다,많다,아니다,만족하다",감촉
"비싸다,그렇다,좋다",가격
"오다,깔끔하다,좋다,모르다,좋다,사용하다,팔다",디자인
"빠르다,되다,그러다,하다,되다,깔끔하다,좋다",디자인
"나누다,쓰다,넉넉하다,좋다,서다,늦게받다",용량
"도착하다,생각하다,나오다,덜하다,가볍다,쓰다,부족하다,없다",향기
"비싸다,그러다,저렴하다,구입하다,좋다,기분좋다,쓰다,들다,하다,믿다,있다,팔다,애용하다",가격
"좋다,비싸다,적다,아쉽다",용량
"상쾌하다,좋다,갈다,달다",향기
"좋다,싸다,좋다,좋다,부드럽다,구매하다,팔다",감촉
"좋다,이쁘다,들다,고급스럽다,좋다,가볍다,무겁다,사용하다,좋다",디자인
"빠르다,좋다,사용하다,좋다,저렴하다,좋다,구매하다,만족하다",가격
"예쁘다,들다,있다,다르다,있다,아쉽다,싸다,사다,들다",디자인
"빠르다,저렴하다,사다,좋다,구매하다,팔다",가격
"쓰다,있다,보이다,생기다,좋다",향기
"쓰다,적다",용량
"싸다,빠르다,들다,좋다,애용하다,같다,수고하다",용량
"괜찮다,같다,바르다,자연스럽다,올라가다,같다,검다,사다,적당하다,같다",색상
"귀엽다,빠르다,찌그러지다,깨지다,조마조마하다,깨지다,달달하다,무난하다,쓰다,같다,하다,쓰다,없다,같다,괜찮다,하다,감사하다,쓰다",색상
"작다,휴대하다,편하다,사용하다,있다,쓰다,금가다,쓰다,저렴하다,예쁘다",색상
"괜찮다,촉촉하다,없다,좋다,쓰다,재구매하다",향기
"깔끔하다,좋다,좋다",디자인
"곱다,들뜨다,없다,좋다,사용하다,맞다,좋다",감촉
"빠르다,좋다,쓰다,하다,바꾸다,빼다,좋다,많다",용량
"촉촉하다,좋다,하다",감촉
"안되다,없다,신기하다,유지되다,편하다,없다,그리다,어렵다,같다,익숙하다,작다,쓰다,좋다,크다,쓰다,일어나다",용량
"나오다,작다,아쉽다,사용하다,구매하다",용량
"쓰다,맞다,같다,좋다",색상
"화장하다,무너지다,시작하다,가지다,좋다,저렴하다,사다,안전하다,오다,빠르다,좋다",가격
"같다,낫다,같다,촉촉하다,하다,자연스럽다,덧바르다,뭉치다,좋다,같다,오르다",감촉
"예쁘다,좋다",디자인
"작다,쓸다",용량
"구매하다,없다,쓰다,좋다,구매하다,있다,째다,떨어지다,뭉치다,깨끗하다,발리다,고수하다,좋다",감촉
"싸다,살다,같다,좋다",가격
"그려지다,지우다,좋다,이쁘다",색상
"좋다,하다,적다,있다,좋다",용량
"시키다,오다,빠르다,쓰다,산뜻하다,좋다,좋다,좋다",감촉
"이쁘다,좋다,매트하다,같다,걱정하다,괜찮다",색상
"깔끔하다,좋다,시원하다,있다",디자인
"넘다,촌스럽다,예쁘다,도톰하다,있다,먹다,남다",향기
"선물하다,구매하다,신경쓰다,이쁘다",디자인
"많다,구매하다",용량
"예쁘다,좋다,떨어지다",디자인
"좋다,좋다,주다,좋다,좋다,괜찮다,적다,좋아하다,좋다",용량
"접하다,작다,사다,좋다,쓰다,부드럽다,좋다",감촉
"선물하다,좋다,좋다,들다",감촉
좋다,색상
"하다,같다,좋아하다,이쁘다,잘되다,하다",디자인
"들다,비싸다",색상
"사다,달다,하다,구매하다,구입하다,철수하다,바르다,이쁘다,좋다,저렴하다,구입하다,감사하다",디자인
"좋다,좋다",향기
"쓰다,흔들다,사용하다,작다,바르다,쓰다,같다,뭉치다,얇다,피다,바르다",용량
"저렴하다,발리다,좋다,많다,없다",용량
"쓰다,보다,잇다,거리다,깔끔하다,좋다",디자인
"예쁘다,좋다",디자인
"좋다,감사하다",향기
나다,색상
"저렴하다,구입하다,쓰다,못지않다,좋다,많다,감동하다,푸짐하다,바르다,촉촉하다,건조하다",용량
"좋다,싸다",가격
"좋다,빠르다,저렴하다,좋다,재구매하다",색상
"좋다,순수하다,매끈하다,깨끗하다,기대하다",향기
"다르다,쓰다,하다,없다,새롭다,쓰다,돌아오다,같다,싸다,하다,빠르다,바르다,없어지다,상큼하다,좋다",향기
"하얗다,곱다,있다,아니다,쓰다,화사하다,괜찮다,같다,원하다,덧바르다,되다,같다,뜨다,들다",색상
"크다,좋다,크다,오다",용량
"쓰다,믿다,구매하다,다르다,못쓰다,좋다,좋다,염색하다,염색하다,빠지다,이쁘다,찾다,만나다,쓰다",감촉
"좋다,빠르다,들다,싸다,사다,뜨다,흡수되다,좋다",향기
"은은하다,나다,과하다,좋다",색상
"좋다,이용하다",감촉
"하다,주다,구매하다,있다,좋다",색상
"자연스럽다,이쁘다,곱다,없다,만족하다",색상
"구매하다,다르다,있다,쓰다,사르다,뿌리치다,가없다,먹다,덧바르다,되다,뭉치다,없다",감촉
"쓰다,구매하다,좋다,적다",용량
"믿다,사용하다,좋다,같다,산뜻하다,좋아하다,깔끔하다,좋다",디자인
예쁘다,색상
"이쁘다,좋다",디자인
"크다,팔다",용량
"이용하다,저렴하다,구매하다,쓰다",가격
"사용하다,비싸다",가격
"적다,쓰다,괜찮다,같다",용량
"쓰다,받다,크다,좋다,닳다,쟁이다,쓰다",용량
"올려지다,읽다,가다,구입하다,아니다,맞다,쓰다",가격
"쓰다,남다,개봉하다,좋다,사다,하다,좋다,좋다,같다,기대되다,없다,통하다,저렴하다,사다,좋다,하다,바래다",가격
"못살다,하다,적다,아쉽다,꿀같다,충만하다,붉다,보다,보다,봐주다,쓰다,하다,쓰다",용량
"압축하다,나오다,안차다,화려하다,다르다,쓰다,보다,되다,섞다,얹다,주다,이쁘다,하다",색상
"보다,스며들다,좋아하다,싫다,스며들다,좋다,같다,촉촉하다,좋다",감촉
"바르다,촉촉하다,좋다,하다,좋다",감촉
"되다,쓰다,저렴하다,구매하다",가격
"아쉽다,만족하다,연하다,진하다,하다",색상
"사용하다,사다,있다,검색하다,긴가민가하다,받다,제조일하다,검색하다,남다,하다,저렴하다,하다,되다,기분좋다,등록하다",가격
"밝다,화사하다,괜찮다,그렇다,건조하다,추천하다",색상
"같다,촉촉하다,부드럽다,뭐하다,나무라다,없다",감촉
"주다,요긴하다,쓰다,바르다,건조하다,쓰다,빠르다,저렴하다,주다,요긴하다,쓰다,바르다,건조하다,쓰다",가격
"쓰다,붉다,나다,들다,저렴하다,구매하다,오다",가격
"좋다,빠르다,감사하다",향기
"은은하다,여리여리하다,예쁘다",색상
"나쁘다,독특하다,하다,적다,같다,특이하다,보다,사용하다,따갑다,이상하다,하다,올라가다,쓸만하다",감촉
"많다,좋다,있다,없다",용량
"좋다,촉촉하다,좋다,섞다,섞다,바르다,하다",향기
이쁘다,색상
"쓰다,부드럽다,그려지다,부족하다,그리다,그리다,번지다,모르다,많다,번지다,없다,번지다,없다,없다",감촉
"무난하다,많다,블링하다,세련되다,하다,있다,좋다",색상
예쁘다,색상
"알다,같다,바르다,업되다,화사하다,건조하다,좋다,만족스럽다,들다,되다,같다,많다",감촉
"쓰다,어떻다,모르다,젊다,쓰다,예쁘다",디자인
"부드럽다,발리다,좋다,좋다,각지다,예쁘다,바르다,좋다,빠르다,저렴하다,좋다,다르다,사다",향기
"쓰다,재구입하다,하다,저렴하다,구입하다,은은하다,쓰다,좋다,잘되다,같다,쓰다",색상
"바르다,있다,나쁘다,건조하다",감촉
"쓰다,크다,다르다,구매하다,우수하다",용량
"크다,고급스럽다",용량
"시키다,받다,들다,있다,좋다,아쉽다,믿다,사용하다,적다,하다,사용하다,되다,쓰다,같다,쓰다,기대되다",용량
"쓰다,저렴하다,사다,하다,안하다,안다,하다,진하다,하다,다르다,바르다,예쁘다,되다,찝찝하다,저렴하다,쓰다",가격
"두다,세수하다,뿌리다,좋다,예민하다,괜찮다,저렴하다,구매하다,놓다,쓰다,구매하다",가격
"다르다,하다,골다,말못하다,밝다,없다,같다,이다,넉넉하다,좋다,덜다,쓰다,불편하다,좋다,하다",용량
"기다리다,이뿌다,들다",디자인
"오다,저렴하다,구입하다,괜찮다,팔다",가격
"좋다,가볍다,쓰다,좋다,나누다,쓰다,좋다,좋다",향기
"쓰다,구매하다,꼼꼼하다,자다,되다,바르다,그만하다,하다",가격
"추천받다,살다,쓰다,좋다",향기
"빠르다,좋다,재구매하다,저렴하다,같다,좋다,빠르다",가격
"비하다,싸다,유명하다,구입하다,부드럽다,어둡다,되다,하다,괜찮다,같다,촉촉하다",감촉
좋다,색상
"세일하다,싸다,같다,빠르다,아니다,그러다,기다리다,하다,듣다,좋다,건조하다,건조하다,촉촉하다,오일리하다,좋다,같다,감사하다,쓰다",가격
"고급스럽다,바르다,부드럽다,예쁘다,좋다",디자인
"쓰다,저렴하다,구입하다,쓰다,저렴하다,구입하다,쓰다,저렴하다,구입하다",가격
"받다,구입하다,쓰다,자다,일어나다,없어지다,붓다,필요하다,비싸다,있다,사다,자다,일어나다,생기다,고맙다,생각되다",가격
"이쁘다,들다,들다,사다",디자인
"사용하다,받다,사다,리치하다,강하다,받다,나다,같다,아쉽다,착하다,아끼다,바르다",가격
"좋다,잘하다,무너지다,괜찮다",용량
"예쁘다,좋다",색상
"떠오르다,좋다,넉넉하다,쓰다",용량
"빠르다,놀라다,풍성하다,촉촉하다,끼다,맞다,같다,좋다,있다,쓰다,반하다,추천하다,좋다,많다",용량
"이쁘다,좋다,오다",디자인
"예쁘다,유용하다,사용하다,같다,좋다,싸다,사다,좋다",색상
좋다,가격
이상하다,향기
"그리다,좋다,번지다,적다,얇다,답답하다,그리다,좋다",색상
"괜찮다,저렴하다,사다",향기
"들다,사용하다,좋다,작다,만족하다",색상
"좋다,빠르다,작다,주문하다",용량
"다르다,비하다,많다,좋다,화사하다,느끼다,좋다,말하다,없다",용량
"예쁘다,좋다",디자인
"괜찮다,괜찮다,같다,세일하다,구매하다,좋다,쓰다,구매하다",색상
"부드럽다,좋다",감촉
"순하다,없다,같다",감촉
촉촉하다,감촉
촉촉하다,감촉
"하다,사용하다,있다,구매하다,예쁘다",색상
"크다,들다",용량
"좋다,구매하다",색상
"밀착이잘되다,섞다,바르다,좋다",감촉
"이만하다,없다,화사하다,좋다,들다",감촉
"넉넉하다,맞다,촉촉하다,좋다",감촉
"쓰다,작다,좋다,만족하다,작다,아쉽다,올리다,좋다",용량
"은은하다,사용하다,저렴하다,되다,좋다",향기
"작다,바르다,하다,하다,하다,부담스럽다,선택하다,가볍다,하다,있다,같다,있다,안하다,적다,있다,있다,하다",용량
"어둡다,같다,맞다,어둡다,같다",색상
"빠르다,검색하다,주문하다,저렴하다,좋다",가격
"예쁘다,진하다,좋다",색상
"쓰다,괜찮다,주문하다,좋다",용량
"잘되다,올라가다,팔다,비하다,저렴하다",가격
좋다,용량
"쓰다,좋다",향기
"싸다,사다,넣다,좋다,오다,그러다",가격
"좋다,들다,다니다,하다,좋다",향기
"저렴하다,감사하다,빠르다",가격
"촉촉하다,순하다,좋다",감촉
"곱다,좋다",색상
"있다,깔끔하다,좋다,다르다,구매하다",디자인
"예쁘다,바르다,구매하다,멋지다",색상
"사용하다,많다,사용하다,좋다",용량
"높다,받다,말하다,없다,들다",가격
"되다,당기다,주문하다,아니다,그렇다,많다,바르다,촉촉하다,쓰다,있다,같다",감촉
"똑같다,이쁘다,만족스럽다,주다",디자인
"급하다,나가다,바르다,바르다,뜨다,좋다,쓰다,묽다",감촉
"유명하다,많다,불구하다,신청하다,되다,기다리다,비하다,좋다,좋다,화사하다,이쁘다,작다,작다,아니다,적당하다",용량
"빠르다,착하다,지우다,쓰다,번창하다",가격
"사용하다,모르다,비슷하다,같다,저렴하다,싫어하다,있다,나다,고급스럽다,아니다,그러다,나뿌다,같다",향기
"저렴하다,같다,어둡다,밝다,걱정되다",가격
"촉촉하다,적다",용량
"빠르다,쓰다",감촉
"촉촉하다,좋다,간편하다,바르다,예쁘다,만족하다,있다,하다,예쁘다",디자인
"좋다,비싸다,촉촉하다,맞다",가격
"쓰다,주문하다,건조하다,사용하다,없다,들다,그렇다,촉촉하다,좋다,구입하다,주다,좋다",향기
"쓰다,다르다,사용하다,구매하다,예쁘다,들다,쓰다,저렴하다,구매하다,좋다",디자인
"예쁘다,괜찮다,하다,좋다",디자인
"할인하다,사다,줄이다,치사하다,좋다,쓰다,사다",용량
"쓰다,강하다,하다,부드럽다,남다",향기
"크다,들다,희다,곱다",향기
이쁘다,감촉
"쓰다,깔끔하다,좋다,같다",디자인
